0,-60,100,-20
0,-60,100,-20
-0,-60,100,-20
-0,-60,100,-20
-0,-60,100,-20
-1,-60,100,-20
-1,-60,100,-20
-1,-60,100,-20
-1,-60,100,-20
-1,-60,100,-20
-1,-60,100,-20
-1,-60,100,-20
-2,-60,100,-20
-2,-60,100,-20
-2,-60,100,-19
-2,-60,100,-19
-2,-60,100,-19
-2,-60,101,-19
-3,-60,101,-19
-3,-60,101,-19
-3,-60,101,-19
-3,-60,101,-19
-3,-60,101,-19
-3,-60,101,-19
-3,-60,101,-19
-4,-60,101,-19
-4,-60,101,-19
-4,-60,101,-19
-4,-60,101,-19
-4,-60,101,-19
-4,-60,101,-19
-5,-60,101,-19
-5,-60,101,-19
-5,-60,101,-19
-5,-60,101,-19
-5,-60,101,-19
-5,-60,101,-19
-5,-60,101,-19
-6,-60,101,-19
-6,-60,101,-19
-6,-60,101,-19
-6,-60,102,-19
-6,-60,102,-19
-6,-60,102,-19
-7,-60,102,-19
-7,-60,102,-19
-7,-60,102,-19
-7,-60,102,-19
-7,-60,102,-18
-7,-60,102,-18
-7,-60,102,-18
-8,-60,102,-18
-8,-60,102,-18
-8,-60,102,-18
-8,-60,102,-18
-8,-60,102,-18
-8,-60,102,-18
-9,-60,102,-18
-9,-60,102,-18
-9,-60,102,-18
-9,-60,102,-18
-9,-60,102,-18
-9,-60,102,-18
-10,-60,102,-18
-10,-60,102,-18
-10,-60,102,-18
-10,-60,102,-18
-10,-60,102,-18
-10,-60,102,-18
-10,-60,102,-18
-11,-60,102,-18
-11,-60,102,-18
-11,-60,102,-18
-11,-60,102,-18
-11,-60,102,-18
-11,-60,102,-18
-12,-60,102,-18
-12,-60,102,-18
-12,-60,102,-18
-12,-60,102,-18
-12,-60,102,-18
-12,-60,102,-18
-13,-60,102,-18
-13,-60,102,-18
-13,-60,102,-18
-13,-60,102,-18
-13,-60,102,-18
-13,-60,102,-18
-14,-60,102,-18
-14,-60,102,-18
-14,-60,102,-18
-14,-60,102,-18
-14,-60,102,-18
-14,-60,102,-18
-14,-60,102,-18
-15,-60,102,-18
-15,-60,102,-18
-15,-60,102,-18
-15,-60,102,-18
-15,-60,102,-18
-15,-60,102,-18
-16,-60,102,-18
-16,-60,102,-18
-16,-60,102,-18
-16,-60,102,-18
-16,-60,102,-18
-16,-60,102,-18
-17,-60,102,-18
-17,-60,102,-18
-17,-60,102,-18
-17,-60,102,-18
-17,-60,102,-18
-17,-60,102,-18
-18,-60,102,-18
-18,-60,102,-18
-18,-60,102,-18
-18,-60,102,-18
-18,-60,102,-18
-18,-60,102,-18
-18,-60,102,-18
-19,-60,102,-18
-19,-60,102,-18
-19,-60,102,-18
-19,-60,102,-18
-19,-60,102,-18
-19,-60,102,-18
-20,-60,102,-18
-20,-60,102,-18
-20,-60,102,-18
-20,-60,102,-18
-20,-60,102,-18
-20,-60,102,-18
-21,-60,102,-18
-21,-60,102,-18
-21,-60,102,-18
-21,-60,102,-18
-21,-60,102,-18
-21,-60,102,-18
-22,-60,102,-18
-22,-60,102,-18
-22,-60,102,-18
-22,-60,102,-19
-22,-60,102,-19
-22,-60,102,-19
-22,-60,102,-19
-23,-60,102,-19
-23,-60,102,-19
-23,-60,102,-19
-23,-60,101,-19
-23,-60,101,-19
-23,-60,101,-19
-23,-60,101,-19
-23,-60,101,-19
-23,-60,101,-19
-23,-60,101,-19
-23,-60,100,-20
-23,-60,100,-20
-23,-60,100,-20
-23,-60,100,-20
-23,-60,99,-20
-23,-60,99,-20
-23,-61,99,-21
-23,-61,99,-21
-23,-61,98,-21
-23,-61,98,-21
-23,-61,98,-21
-23,-61,98,-21
-23,-61,98,-21
-23,-61,97,-22
-23,-61,97,-22
-23,-61,97,-22
-23,-61,97,-22
-23,-61,96,-22
-23,-61,96,-22
-23,-61,96,-23
-23,-62,96,-23
-23,-62,95,-23
-23,-62,95,-23
-23,-62,95,-23
-23,-62,95,-23
-23,-62,94,-24
-23,-62,94,-24
-23,-62,94,-24
-23,-62,94,-24
-23,-62,94,-24
-23,-62,93,-24
-23,-62,93,-25
-23,-62,93,-25
-23,-62,93,-25
-23,-63,92,-25
-23,-63,92,-25
-23,-63,92,-25
-23,-63,92,-26
-23,-63,91,-26
-23,-63,91,-26
-23,-63,91,-26
-23,-63,91,-26
-23,-63,90,-26
-23,-63,90,-27
-23,-63,90,-27
-23,-63,90,-27
-23,-64,89,-27
-23,-64,89,-27
-23,-64,89,-27
-23,-64,89,-28
-23,-64,88,-28
-23,-64,88,-28
-23,-64,88,-28
-23,-64,88,-28
-23,-64,87,-28
-23,-64,87,-29
-23,-64,87,-29
-23,-65,86,-29
-23,-65,86,-29
-23,-65,86,-29
-23,-65,86,-29
-23,-65,85,-30
-23,-65,85,-30
-23,-65,85,-30
-23,-65,85,-30
-22,-65,84,-30
-22,-65,84,-31
-22,-65,84,-31
-22,-66,84,-31
-22,-66,83,-31
-22,-66,83,-31
-22,-66,83,-31
-22,-66,83,-32
-22,-66,82,-32
-22,-66,82,-32
-22,-66,82,-32
-22,-66,81,-32
-22,-66,81,-32
-22,-67,81,-33
-22,-67,81,-33
-22,-67,80,-33
-22,-67,80,-33
-22,-67,80,-33
-22,-67,79,-33
-22,-67,79,-34
-22,-67,79,-34
-22,-67,79,-34
-22,-67,78,-34
-22,-68,78,-34
-22,-68,78,-35
-22,-68,78,-35
-22,-68,77,-35
-22,-68,77,-35
-22,-68,77,-35
-22,-68,76,-35
-22,-68,76,-36
-22,-68,76,-36
-22,-69,75,-36
